Age,Breed1,Breed2,Gender,Color1,Color2,MaturitySize,Vaccinated,FurLength,Dewormed,Sterilized,Health,Quantity,AdoptionSpeed,AdoptionSpeedBinary
2,265,0,2,1,4,2,2,2,2,2,1,2,1,0
2,307,307,2,1,2,2,1,2,1,2,1,1,1,0
2,307,0,1,1,2,2,2,1,3,2,1,1,2,0
9,187,307,2,2,7,2,1,2,1,2,1,1,4,1
4,307,0,2,2,0,2,1,1,1,1,1,1,3,1
5,265,0,2,6,0,1,1,2,1,1,1,1,2,0
1,243,283,2,1,6,2,3,1,3,2,1,3,1,0
2,266,0,3,1,4,1,2,1,2,2,1,3,3,1
2,292,265,1,5,7,2,2,2,2,2,1,3,3,1
1,307,307,2,2,0,2,2,2,1,2,1,1,2,0
2,265,292,3,1,2,2,2,2,1,2,1,5,2,0
3,292,295,2,2,7,1,3,1,3,3,1,1,2,0
24,60,179,3,2,7,1,1,2,1,1,1,4,2,0
2,307,307,3,1,5,2,2,2,1,2,1,5,4,1
12,307,0,2,3,5,2,1,1,1,1,1,1,4,1
36,155,155,2,4,7,2,2,2,1,2,1,1,2,0
2,266,0,1,1,0,1,2,1,1,2,1,1,1,0
24,141,307,1,2,0,3,1,1,1,1,1,1,4,1
1,307,0,2,1,2,2,3,1,3,2,1,1,3,1
2,265,0,2,6,7,2,1,2,1,2,1,2,2,0
60,205,0,1,7,0,1,3,3,3,1,1,1,2,0
8,307,0,2,2,0,2,1,1,1,1,1,1,4,1
2,218,307,2,1,3,2,2,2,2,2,1,2,3,1
3,307,0,2,2,0,2,2,1,2,2,1,1,1,0
24,20,307,2,1,3,2,3,1,3,3,1,1,1,0
8,265,0,2,4,5,2,2,2,1,2,1,1,4,1
6,265,0,1,4,7,2,1,2,1,1,1,1,3,1
18,75,307,2,1,7,1,3,3,3,2,1,1,2,0
12,307,0,1,2,0,2,1,2,1,1,1,1,2,0
4,307,307,2,1,2,2,1,2,1,2,1,1,4,1
4,307,0,2,1,2,2,1,1,1,2,1,1,1,0
2,305,0,1,7,0,2,2,1,1,2,1,2,3,1
4,298,0,2,4,5,1,2,1,2,2,1,1,0,0
3,307,0,2,2,0,3,2,1,1,2,1,1,3,1
1,307,307,3,1,2,2,2,1,2,2,1,3,2,0
1,307,0,2,1,0,2,2,2,1,2,1,1,1,0
2,266,0,2,1,2,1,2,1,1,2,1,1,1,0
24,252,0,2,2,3,2,1,2,1,2,1,1,3,1
108,266,0,1,5,7,2,1,1,1,1,1,1,3,1
1,266,0,1,1,7,1,2,2,2,2,1,1,2,0
7,266,0,2,1,7,1,1,1,1,1,1,1,4,1
1,307,0,2,1,2,2,1,1,1,2,1,1,3,1
1,265,0,1,1,7,1,2,1,1,2,1,1,1,0
6,307,0,1,3,4,2,2,1,2,2,1,1,4,1
2,266,0,2,1,2,1,2,1,2,2,1,1,2,0
24,119,213,1,7,0,3,1,2,1,1,1,1,3,1
2,307,0,2,1,2,2,2,2,2,2,1,1,2,0
1,242,243,3,1,2,1,1,2,1,3,1,2,4,1
1,307,307,1,2,7,2,2,2,1,2,1,1,1,0
6,249,0,2,4,7,2,2,1,2,2,1,1,4,1
8,213,213,2,2,5,1,2,2,2,1,1,1,4,1
8,307,0,2,5,0,2,1,2,1,1,1,1,2,0
2,307,0,1,5,7,2,1,1,1,2,1,1,2,0
2,307,307,3,1,2,2,1,2,1,2,1,4,3,1
36,292,0,1,2,7,2,2,1,1,2,1,1,1,0
24,307,307,2,1,2,2,1,2,1,1,1,1,3,1
1,307,307,2,1,2,2,2,1,2,2,1,1,3,1
3,307,0,2,2,0,2,1,2,1,2,1,1,3,1
5,292,0,2,7,0,2,2,2,1,2,1,1,1,0
24,265,0,3,1,2,1,2,2,2,2,1,6,2,0
4,15,307,1,1,2,2,1,3,1,1,1,1,4,1
2,307,0,2,2,5,2,2,1,2,2,1,2,3,1
1,307,307,2,5,0,1,2,2,2,2,1,3,4,1
1,265,285,3,1,6,1,2,2,1,2,1,3,1,0
2,202,307,1,2,5,3,2,1,2,2,1,1,1,0
3,266,0,2,1,7,1,2,1,2,2,1,1,4,1
1,266,0,1,4,7,2,2,1,1,2,1,1,2,0
2,152,307,1,1,2,1,3,1,1,2,1,1,3,1
2,265,0,1,7,0,2,2,2,2,2,1,1,1,0
2,264,265,1,1,2,2,2,2,1,2,1,1,3,1
24,266,0,2,7,0,2,1,2,1,1,1,1,4,1
1,307,0,1,1,2,2,2,2,2,2,1,1,3,1
108,60,0,2,4,7,2,3,1,3,3,1,1,2,0
1,307,0,1,1,2,2,2,2,2,2,1,1,3,1
6,266,0,1,2,3,2,3,1,2,2,1,1,4,1
9,307,39,1,1,7,2,1,1,1,1,1,1,3,1
8,307,0,1,2,7,2,1,2,1,1,1,1,1,0
3,299,0,1,2,0,2,3,1,3,3,1,1,2,0
3,265,0,3,2,0,2,2,2,1,2,1,2,4,1
4,281,295,2,1,6,2,1,1,1,1,1,1,1,0
2,265,0,1,4,7,2,2,2,1,2,1,1,4,1
2,266,0,1,6,0,2,2,1,1,2,1,1,1,0
2,266,0,1,6,7,2,2,1,1,2,1,1,3,1
6,307,78,2,1,2,2,1,1,1,1,1,1,4,1
4,307,103,2,1,2,3,1,2,1,2,1,1,3,1
3,266,0,2,6,7,1,2,2,1,2,1,1,0,0
3,307,0,2,1,2,1,1,2,1,1,1,1,3,1
1,307,0,2,1,7,2,2,1,1,2,1,1,1,0
5,265,0,1,3,4,2,1,2,1,2,1,1,3,1
1,265,265,3,1,4,2,3,2,3,3,1,4,2,0
2,307,0,2,2,0,2,1,1,1,2,1,1,3,1
4,266,0,2,1,6,1,2,1,2,2,1,2,3,1
36,307,0,1,2,0,2,2,1,2,1,1,1,4,1
4,266,0,2,3,6,1,1,1,1,2,1,1,2,0
12,265,299,1,6,7,2,2,2,2,2,1,1,1,0
3,307,0,1,1,0,2,2,1,2,2,1,1,2,0
3,141,192,2,2,7,3,1,1,1,2,1,1,3,1
2,307,0,1,2,0,2,1,1,1,2,1,1,2,0
7,307,0,2,2,0,1,2,1,2,2,1,1,4,1
3,266,0,3,1,6,1,2,1,2,2,1,2,1,0
5,307,0,2,1,0,2,1,1,1,2,1,1,3,1
12,285,0,2,4,6,2,2,3,2,2,1,1,0,0
1,266,0,1,6,7,2,1,1,1,2,1,1,2,0
1,213,307,3,2,5,2,2,2,2,2,1,7,2,0
2,307,0,2,1,2,2,2,1,2,2,1,4,2,0
6,188,0,2,3,0,2,1,1,1,1,1,1,3,1
2,307,0,2,1,2,2,1,2,1,2,1,1,3,1
5,266,0,2,1,4,2,1,1,1,1,1,1,4,1
1,307,0,2,1,2,2,2,2,1,2,1,1,2,0
91,205,0,2,2,7,1,1,2,1,1,1,1,2,0
18,205,0,2,6,7,1,3,3,3,3,1,1,2,0
19,78,0,2,1,2,3,1,1,1,1,1,1,2,0
2,299,0,3,4,6,1,2,2,2,2,1,2,2,0
12,265,0,1,4,5,2,1,2,1,1,1,1,2,0
2,307,0,2,1,2,2,1,2,1,3,1,1,4,1
5,266,0,3,1,7,1,2,1,1,2,1,4,4,1
2,265,0,2,1,0,2,2,2,1,2,1,1,3,1
5,307,0,1,1,0,2,2,3,2,2,1,1,4,1
1,266,0,3,1,4,1,2,1,1,2,1,3,3,1
1,307,0,3,1,2,2,2,2,1,2,1,2,2,0
2,141,307,1,2,3,3,1,2,1,2,1,1,3,1
4,266,0,2,1,2,2,1,1,1,2,1,1,3,1
24,218,103,2,1,2,3,1,2,1,1,1,1,4,1
12,307,0,2,7,0,2,2,1,2,2,1,1,3,1
4,266,0,2,2,3,1,2,1,1,2,1,1,2,0
1,266,0,3,1,7,2,2,2,2,1,1,2,1,0
3,266,0,2,6,0,2,2,1,2,2,1,1,0,0
1,307,0,2,1,2,2,1,2,1,2,1,1,2,0
1,18,307,1,1,0,2,2,2,1,2,1,1,2,0
72,26,0,2,2,0,2,1,2,1,2,1,1,4,1
1,292,265,3,2,5,2,2,2,2,2,1,2,0,0
24,152,0,2,4,0,1,1,1,1,1,1,1,1,0
18,179,0,1,2,3,1,1,2,1,2,1,1,1,0
3,266,0,1,6,0,2,2,1,1,2,1,1,1,0
2,307,0,1,1,2,2,2,2,2,2,1,1,2,0
3,307,0,1,2,4,2,3,2,3,3,1,1,4,1
3,307,307,2,1,0,1,1,2,1,2,1,1,3,1
24,307,0,1,2,5,2,3,1,3,2,1,1,3,1
72,307,0,1,5,7,2,1,2,1,2,1,1,0,0
1,307,0,2,1,2,1,3,1,3,2,1,1,4,1
7,299,0,1,1,0,2,3,2,3,2,1,1,3,1
3,266,0,2,2,5,2,2,1,2,2,1,1,2,0
18,152,307,2,1,2,2,1,1,1,1,1,1,4,1
3,307,307,2,2,0,1,2,1,2,2,1,1,0,0
5,307,0,2,1,2,2,1,1,2,2,1,1,4,1
36,307,0,2,2,0,2,3,1,2,2,1,2,4,1
2,307,0,2,1,2,2,2,1,1,2,1,1,2,0
4,307,0,1,1,2,2,1,2,1,1,1,1,4,1
5,307,0,1,1,0,2,1,1,1,2,1,1,4,1
2,247,0,3,1,3,1,2,2,1,2,1,2,1,0
3,206,109,3,1,6,3,1,2,1,2,1,3,3,1
12,266,0,2,7,0,2,2,1,2,2,1,1,4,1
12,266,0,1,4,0,2,1,1,1,1,1,1,4,1
84,17,0,3,1,3,1,1,2,1,1,1,2,4,1
1,266,0,3,1,6,1,2,1,2,2,1,5,0,0
5,266,266,1,7,0,1,2,1,2,2,1,1,1,0
2,307,307,2,2,7,2,2,2,1,2,1,1,4,1
108,307,0,1,7,0,2,1,1,1,1,1,1,4,1
1,307,307,1,1,2,2,2,2,1,2,1,1,2,0
24,307,0,2,2,0,2,3,1,3,3,1,1,3,1
3,266,0,1,2,7,1,2,2,1,2,1,1,3,1
3,78,307,3,1,2,3,1,1,1,2,1,3,2,0
7,307,0,2,1,7,2,2,2,2,1,1,1,4,1
6,266,0,1,1,7,2,2,1,1,2,1,1,2,0
2,266,0,3,4,5,1,2,1,1,2,1,2,1,0
1,307,307,3,1,2,2,2,1,1,2,1,3,4,1
3,307,0,1,2,5,2,2,1,2,2,1,2,1,0
4,264,0,2,2,4,2,1,3,1,2,1,1,3,1
1,103,307,1,1,2,2,3,2,3,2,1,1,3,1
1,266,0,1,3,4,2,2,1,2,2,1,1,2,0
8,264,0,2,3,4,2,3,3,3,2,1,1,3,1
3,285,282,2,7,0,1,2,3,2,2,1,1,1,0
4,266,0,1,3,7,2,1,1,1,1,1,1,4,1
3,265,0,2,1,6,1,2,2,1,2,1,1,1,0
1,307,307,3,1,7,2,1,1,1,2,1,5,2,0
60,205,0,1,2,7,2,1,2,1,2,1,1,1,0
2,279,0,3,1,6,1,3,1,3,3,1,3,4,1
1,266,0,1,1,2,2,1,1,1,2,1,1,1,0
10,307,0,1,1,5,2,2,2,2,2,1,1,3,1
2,307,0,2,4,0,2,1,1,1,2,1,1,1,0
72,109,0,1,4,5,2,3,2,3,3,1,1,1,0
6,266,266,3,3,0,2,1,1,1,1,1,2,3,1
45,195,205,2,5,7,2,2,2,2,2,1,1,2,0
4,265,279,1,1,0,2,1,2,1,2,1,1,3,1
3,266,0,1,1,7,1,2,1,1,2,1,1,2,0
72,213,103,2,1,0,2,3,2,3,1,1,1,4,1
1,266,0,1,1,7,2,2,1,2,2,1,1,1,0
12,179,0,1,5,0,1,3,2,3,2,1,1,1,0
2,307,0,2,1,5,2,1,1,1,2,1,1,4,1
2,307,0,3,2,5,2,3,1,1,2,1,9,4,1
2,266,266,2,2,7,2,2,1,2,2,1,1,1,0
2,307,307,2,1,0,2,1,1,1,2,1,1,4,1
4,265,0,1,1,2,2,3,2,3,3,1,2,4,1
3,307,0,1,1,2,2,2,2,2,2,1,1,4,1
5,266,0,2,5,7,2,2,1,1,2,1,1,1,0
2,307,0,2,2,0,2,1,1,1,2,1,1,2,0
3,307,0,1,1,2,2,1,1,1,2,1,1,2,0
2,307,0,1,2,0,2,1,1,1,2,1,1,4,1
1,307,307,1,1,2,2,2,2,2,2,1,1,3,1
2,307,0,2,7,0,3,1,1,1,2,1,1,4,1
2,307,0,1,2,3,2,1,1,1,2,1,1,3,1
2,307,307,1,3,0,2,1,2,1,2,1,1,1,0
2,299,299,3,1,2,2,2,1,2,2,1,4,1,0
3,266,266,3,1,2,1,2,2,2,2,1,3,3,1
1,266,266,3,1,7,2,2,1,2,2,1,4,3,1
4,264,285,1,1,0,2,3,3,1,2,1,1,2,0
12,307,0,2,2,0,2,2,2,2,2,1,1,0,0
1,265,0,3,1,4,2,2,1,2,2,1,5,2,0
2,307,0,3,1,2,2,1,1,1,1,1,2,2,0
2,266,254,2,2,0,1,2,1,2,2,1,1,1,0
1,307,0,1,1,2,2,2,2,2,2,1,1,2,0
2,303,0,3,1,2,2,2,1,2,2,1,3,3,1
24,128,0,1,2,7,2,1,1,3,2,1,1,3,1
12,307,0,2,1,0,2,1,2,1,1,1,1,4,1
1,266,0,1,7,0,2,2,1,1,2,1,1,2,0
2,265,0,2,2,0,3,2,2,1,3,1,1,1,0
12,307,109,1,2,3,2,1,2,1,1,1,1,3,1
0,307,0,1,2,0,2,2,1,2,2,1,1,4,1
1,307,307,3,2,0,3,2,1,2,2,1,3,3,1
3,307,0,3,1,7,2,1,2,1,2,1,2,3,1
1,288,271,2,2,7,3,2,3,2,2,1,1,0,0
3,299,265,3,6,0,2,2,2,2,2,1,3,2,0
4,266,0,1,2,7,1,2,1,2,2,1,1,3,1
1,307,307,3,1,3,2,2,2,2,2,1,7,3,1
3,307,0,1,2,0,2,2,2,2,2,1,1,4,1
7,266,0,1,6,7,2,2,1,1,2,1,2,4,1
6,266,0,2,2,4,1,1,1,1,2,1,1,0,0
3,169,0,1,2,5,1,1,2,1,2,1,1,2,0
12,266,0,1,3,0,2,2,1,2,3,1,1,4,1
5,195,207,2,6,7,1,2,1,1,2,1,1,2,0
6,78,307,2,1,2,2,1,1,1,1,1,1,3,1
6,179,147,2,1,2,1,1,1,1,3,1,1,4,1
1,307,0,2,1,0,1,2,1,2,2,1,1,2,0
2,307,0,1,1,2,2,1,2,1,2,1,1,1,0
3,141,307,1,1,7,2,1,2,1,2,1,1,1,0
2,307,0,1,1,2,2,2,1,1,2,1,1,2,0
3,266,0,2,1,7,2,1,1,3,2,1,1,4,1
18,60,0,1,5,7,1,1,1,1,2,1,1,3,1
2,307,0,2,2,7,2,2,1,1,2,1,1,4,1
3,307,0,2,3,0,2,3,1,3,3,1,1,4,1
1,307,0,2,7,0,1,2,1,1,2,1,2,1,0
24,60,0,1,1,2,1,1,1,2,2,1,2,2,0
2,213,307,2,3,5,2,2,2,2,2,1,1,3,1
3,266,0,2,1,3,2,2,1,2,2,1,1,2,0
5,299,0,2,1,6,1,3,1,3,3,1,1,3,1
3,307,0,2,5,7,2,1,1,1,2,1,1,2,0
5,307,0,2,2,3,1,1,1,1,1,1,1,4,1
2,266,0,3,1,2,2,2,2,2,2,1,5,2,0
12,205,0,1,1,7,1,3,2,3,1,1,1,1,0
12,307,0,1,2,5,2,1,1,1,1,1,1,4,1
5,299,0,2,2,0,2,2,1,2,1,1,1,3,1
2,264,276,3,2,6,1,1,2,1,2,1,3,1,0
0,266,0,3,1,2,1,2,1,2,2,1,3,3,1
2,266,0,2,1,6,1,1,1,1,2,1,1,2,0
3,189,307,2,2,5,2,2,1,1,2,1,1,3,1
3,307,307,1,2,7,2,2,2,1,2,1,1,3,1
4,307,0,1,1,2,2,1,2,1,2,1,1,2,0
0,307,0,2,2,7,2,2,2,2,2,1,1,1,0
3,31,307,1,1,0,2,3,1,3,2,1,1,2,0
2,266,0,1,1,0,1,2,1,1,2,1,1,2,0
10,299,266,1,1,3,2,1,2,1,1,1,2,4,1
5,264,0,3,2,4,2,2,3,2,2,1,3,2,0
2,266,0,1,1,7,2,2,1,1,2,1,1,2,0
3,307,189,2,1,2,2,1,1,1,2,1,1,3,1
18,20,76,1,3,7,2,1,1,3,1,1,1,4,1
1,266,0,2,4,7,1,2,1,2,2,1,1,3,1
108,307,0,2,7,0,2,3,1,3,2,1,1,4,1
2,307,0,3,1,2,2,2,1,2,2,1,5,3,1
24,307,0,1,1,2,3,1,2,1,2,1,1,4,1
3,307,0,2,5,0,2,2,1,1,2,1,1,3,1
2,307,0,2,7,0,1,2,1,2,2,1,1,3,1
6,307,0,2,2,0,2,2,1,2,2,1,1,4,1
2,307,0,2,1,0,2,1,1,1,2,1,1,4,1
3,307,0,2,1,2,2,2,1,1,2,1,1,3,1
4,265,266,2,1,0,2,2,2,1,2,1,1,2,0
12,65,0,1,2,0,2,3,3,1,2,1,1,1,0
13,307,0,1,1,4,2,2,1,2,2,1,1,4,1
24,266,265,3,3,5,2,3,1,3,3,1,6,1,0
2,307,0,1,1,2,2,3,1,3,2,1,1,2,0
8,307,0,2,5,0,1,1,1,1,1,1,1,4,1
1,307,0,3,1,2,2,2,2,2,2,1,5,2,0
4,266,0,2,1,7,1,1,1,1,1,1,1,1,0
4,264,0,2,1,2,2,1,3,1,2,1,1,2,0
24,152,0,2,2,0,1,3,1,3,2,1,1,2,0
3,264,266,3,1,4,2,2,2,1,2,1,4,2,0
3,292,0,1,5,7,2,1,1,1,2,1,1,1,0
2,266,0,3,2,7,2,2,1,1,2,1,4,3,1
3,307,307,1,1,2,3,3,1,1,3,1,1,4,1
5,266,0,3,6,0,1,1,1,1,1,1,2,4,1
36,307,0,1,1,7,3,1,3,1,1,1,2,4,1
1,265,0,1,1,2,2,1,2,1,1,1,1,2,0
3,141,17,1,3,5,2,3,1,3,3,1,1,4,1
11,307,307,2,2,7,2,1,1,3,1,1,2,4,1
48,307,0,2,2,7,2,1,1,1,1,1,1,4,1
3,251,254,3,1,2,2,2,2,1,2,1,2,3,1
1,266,0,2,1,2,2,2,1,2,2,1,1,2,0
2,307,307,1,1,2,2,1,2,1,2,1,1,1,0
36,307,0,2,3,0,2,1,1,1,2,1,1,4,1
4,266,0,1,3,0,2,2,2,2,2,1,1,3,1
2,307,0,2,2,4,2,2,1,1,2,1,1,4,1
8,266,266,2,1,2,2,2,1,2,2,1,1,4,1
3,266,0,1,1,7,1,2,1,1,2,1,1,1,0
1,307,0,1,2,0,2,2,1,2,2,1,1,1,0
10,307,0,2,1,3,2,1,1,1,2,1,2,4,1
12,19,0,1,1,2,1,3,1,3,3,1,1,0,0
10,307,0,1,3,0,2,1,2,2,1,1,1,1,0
3,307,0,2,2,6,2,2,1,1,2,1,1,2,0
12,307,0,1,2,3,2,1,1,1,2,1,1,2,0
36,266,0,2,1,2,2,1,2,1,1,1,1,4,1
3,307,0,2,2,7,2,2,1,2,2,1,1,4,1
1,266,285,3,1,6,1,2,2,2,3,1,4,1,0
2,266,0,1,1,4,2,2,1,2,2,1,1,1,0
2,247,242,2,1,2,2,3,2,3,3,1,1,1,0
1,307,0,2,2,0,2,2,3,2,2,1,1,1,0
1,307,0,2,2,5,2,2,1,2,2,1,2,2,0
60,307,0,1,2,5,2,3,2,3,3,1,1,4,1
4,266,241,1,1,0,2,1,1,1,2,1,1,3,1
2,185,0,2,7,0,2,1,2,2,1,1,1,3,1
2,243,0,3,1,6,1,3,1,3,3,1,6,4,1
3,307,0,1,1,2,3,1,1,1,2,1,1,4,1
1,307,141,2,1,0,2,2,2,1,1,1,2,3,1
2,307,0,2,2,7,2,2,1,2,2,1,1,2,0
1,307,0,2,7,0,1,2,1,2,2,1,1,4,1
61,307,307,1,1,2,2,2,2,2,2,1,1,4,1
4,307,0,1,1,2,2,1,2,1,2,1,1,3,1
2,299,0,2,1,7,2,2,1,2,2,1,1,2,0
4,266,265,3,1,6,2,1,2,1,1,1,2,3,1
36,195,0,1,4,5,2,1,2,1,3,1,1,1,0
13,265,0,3,4,6,1,2,2,2,2,1,4,4,1
1,307,0,3,1,6,2,2,1,2,2,1,6,4,1
4,266,0,1,3,7,1,1,2,1,1,1,1,2,0
12,195,0,1,6,0,1,1,2,1,2,1,1,1,0
2,264,266,3,1,7,3,2,2,1,2,1,4,3,1
3,307,0,2,2,0,2,1,2,1,2,1,1,1,0
6,266,0,2,4,7,1,1,1,1,1,1,1,4,1
36,20,0,2,1,2,2,1,1,1,1,1,1,2,0
5,307,0,2,1,2,2,1,1,1,2,1,1,2,0
2,307,0,2,1,2,2,2,1,1,2,1,1,2,0
4,266,303,2,1,2,2,2,1,1,2,1,1,3,1
1,266,0,3,2,3,2,2,1,2,2,1,4,1,0
12,266,0,2,4,6,2,1,1,1,1,1,1,4,1
2,266,0,2,6,7,2,3,1,1,2,1,1,4,1
2,266,0,2,2,5,2,2,1,1,2,1,1,0,0
3,307,0,2,1,0,2,1,1,1,2,1,1,3,1
2,243,0,2,6,0,2,2,1,2,2,1,1,2,0
108,195,0,2,1,0,1,1,1,1,1,1,1,4,1
2,307,0,2,2,5,2,1,2,1,2,1,1,2,0
1,307,0,2,1,7,2,2,2,2,2,1,1,1,0
4,307,0,2,2,7,2,1,1,1,2,1,2,3,1
2,307,0,2,1,2,2,2,2,2,2,1,1,4,1
1,266,0,1,3,7,1,2,1,1,2,1,1,1,0
2,307,0,2,1,0,2,2,1,1,2,1,1,3,1
3,266,0,1,1,6,2,2,1,1,2,1,1,3,1
10,307,0,1,1,2,2,1,1,1,1,1,1,4,1
28,248,264,1,1,0,3,1,3,1,2,1,1,2,0
2,307,0,1,1,0,2,1,1,1,2,1,1,2,0
2,266,0,3,1,3,2,1,2,1,2,1,2,1,0
2,254,0,2,1,2,2,2,1,1,2,1,4,4,1
2,189,307,1,1,2,2,2,2,1,2,1,1,1,0
3,264,0,1,2,0,2,1,3,1,2,1,1,2,0
3,266,0,2,1,2,2,3,1,3,3,1,2,2,0
5,266,264,1,1,7,2,2,1,2,1,1,1,1,0
12,203,0,1,1,2,2,1,3,1,2,1,1,2,0
1,213,307,2,1,2,2,2,1,1,2,1,1,3,1
2,69,98,1,1,2,2,1,2,1,2,1,1,2,0
6,299,0,1,1,6,2,1,2,1,1,1,1,4,1
4,141,0,1,2,3,2,1,2,1,2,1,1,3,1
2,299,266,2,1,6,2,2,1,1,2,1,1,3,1
2,285,266,3,7,0,2,2,2,2,2,1,2,1,0
3,307,0,1,2,0,2,1,2,1,3,1,1,1,0
4,299,0,2,4,7,2,1,1,1,3,1,1,3,1
2,307,0,2,2,0,1,3,1,3,3,1,2,1,0
1,307,0,3,1,2,2,2,1,2,2,1,8,2,0
36,307,0,1,2,0,2,2,2,2,2,1,1,4,1
6,241,0,2,1,3,2,2,2,3,3,1,2,4,1
24,254,0,3,1,3,2,1,1,1,1,1,5,3,1
2,307,0,2,2,5,2,2,2,2,2,1,1,2,0
12,307,0,2,1,2,2,1,1,1,1,1,1,2,0
3,307,0,2,6,0,2,1,1,1,1,1,1,4,1
6,307,141,2,2,0,2,2,1,2,2,1,1,4,1
6,307,307,2,1,2,3,1,1,1,2,1,1,4,1
12,264,0,2,6,0,2,2,3,2,2,1,1,1,0
2,265,299,3,3,5,2,2,2,2,2,1,3,1,0
1,307,0,2,2,0,2,2,1,1,2,1,1,1,0
4,307,0,2,2,0,2,1,3,1,2,1,1,2,0
1,266,0,2,2,6,2,2,1,2,2,1,1,4,1
36,307,307,1,2,7,2,3,1,3,3,1,2,4,1
7,266,266,2,7,0,2,1,1,1,1,1,1,4,1
0,307,0,2,1,2,2,2,1,2,2,1,2,2,0
9,266,0,1,3,0,2,2,1,2,2,1,1,4,1
8,266,0,2,1,2,2,1,1,1,1,1,1,3,1
12,307,119,2,1,7,2,1,1,1,1,1,1,4,1
12,307,0,1,2,5,2,3,1,3,1,1,2,3,1
7,103,103,1,1,4,2,1,2,1,1,1,1,2,0
1,307,0,2,1,2,2,3,1,3,2,1,1,2,0
7,266,266,2,6,7,2,1,1,1,1,1,1,4,1
3,103,307,2,1,2,2,1,2,3,2,1,1,2,0
2,264,0,2,6,7,1,3,3,3,3,1,1,1,0
2,307,307,3,1,2,2,2,1,2,2,1,5,1,0
24,266,0,3,1,3,2,2,1,2,2,1,3,0,0
2,266,0,3,2,6,2,2,1,2,2,1,2,2,0
4,266,265,1,1,0,2,3,1,3,2,1,1,3,1
3,307,0,2,3,5,2,3,2,3,2,1,1,3,1
2,307,0,3,1,2,2,2,2,1,2,1,4,1,0
12,307,0,2,1,2,2,2,2,2,3,1,1,2,0
30,307,0,2,1,3,2,1,1,1,1,1,1,4,1
3,266,0,3,1,7,2,1,1,1,2,1,3,4,1
12,266,0,1,6,7,1,1,1,1,1,1,1,1,0
12,119,103,1,1,2,3,3,2,3,3,1,1,2,0
3,266,0,1,6,7,2,2,1,1,2,1,1,2,0
2,264,265,3,1,2,1,2,2,1,2,1,2,1,0
48,189,0,2,1,2,3,1,2,1,2,1,1,1,0
24,169,0,2,2,5,1,1,3,1,1,1,1,3,1
5,266,0,1,1,6,2,3,1,3,3,1,1,4,1
0,218,218,1,5,0,2,3,3,3,3,1,1,1,0
6,266,0,1,1,0,1,1,1,1,1,1,1,1,0
2,307,218,1,1,2,2,1,2,1,2,1,1,1,0
6,266,0,2,5,7,1,1,1,1,1,1,1,3,1
1,265,0,2,6,7,2,2,2,2,2,1,1,2,0
4,285,266,1,6,0,3,2,2,2,2,1,1,3,1
84,283,0,1,6,7,3,1,1,1,1,1,1,4,1
84,307,195,1,6,7,2,1,2,1,1,1,1,2,0
1,266,0,1,3,5,2,2,1,1,2,1,1,1,0
3,265,265,3,1,2,2,2,2,2,2,1,6,4,1
12,265,266,2,1,2,2,2,2,1,1,1,2,4,1
3,307,0,1,2,0,2,3,2,3,3,1,1,2,0
2,266,299,2,1,3,2,2,1,2,2,1,1,2,0
2,141,0,1,4,5,2,3,2,1,3,1,1,1,0
3,307,0,1,5,0,2,2,1,1,2,1,1,1,0
12,266,0,2,7,0,2,1,1,1,1,1,1,3,1
48,109,0,1,3,0,3,1,2,1,2,1,1,1,0
4,265,0,1,3,0,1,2,2,1,2,1,1,0,0
3,266,0,2,7,0,1,2,1,2,2,1,1,4,1
15,307,0,1,7,0,2,2,1,1,1,1,1,2,0
1,307,0,3,1,2,1,2,1,2,2,1,9,2,0
5,218,0,2,2,7,2,1,3,1,2,1,2,2,0
2,307,0,2,2,7,2,2,2,2,2,1,1,2,0
1,266,0,2,4,5,2,2,1,1,2,1,1,2,0
3,307,0,2,2,0,2,3,2,3,3,1,1,4,1
3,292,0,2,2,7,2,1,2,1,2,1,1,2,0
1,307,0,2,1,2,2,2,1,2,2,1,1,1,0
2,266,0,2,2,0,2,2,1,1,2,1,1,2,0
4,307,0,2,2,7,2,2,1,1,1,1,1,2,0
48,266,0,2,1,2,2,1,1,1,1,1,1,4,1
36,195,0,2,6,7,2,1,2,1,2,1,1,1,0
1,266,0,1,1,7,1,2,1,2,2,1,1,1,0
3,307,0,3,1,5,2,1,1,1,2,1,2,4,1
24,75,228,1,1,2,2,1,2,1,1,1,1,2,0
2,307,0,1,5,0,3,3,1,3,3,1,1,1,0
12,307,0,2,2,0,1,1,2,1,2,1,1,3,1
2,307,0,3,2,3,1,2,1,2,2,1,9,2,0
2,307,0,2,1,0,2,2,1,2,2,1,2,2,0
1,70,307,1,1,2,2,2,1,2,2,1,1,2,0
108,141,0,2,5,0,3,1,1,2,1,1,1,4,1
9,295,0,1,2,7,2,1,1,1,1,1,1,4,1
6,276,0,1,1,0,2,2,2,2,2,1,1,1,0
3,283,283,3,1,3,1,2,1,2,2,1,3,3,1
1,307,307,3,1,2,2,3,1,3,3,1,2,2,0
24,167,0,2,7,0,1,1,3,1,1,1,1,0,0
2,307,0,1,2,5,2,2,2,2,2,1,1,2,0
2,306,265,1,1,7,3,2,2,1,3,1,1,1,0
6,265,0,2,1,2,2,2,2,1,2,1,1,2,0
4,247,0,2,1,4,1,1,1,1,2,1,1,1,0
